,Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time (LST),Year,Month,Day,Time (LST),Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Precip. Amount (mm),Precip. Amount Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
1196,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-22 20:00,2021,2,22,20:00,2.4,,-1.6,,75,,0.0,,25.0,,26.0,,16.1,,99.51,,,,,,
1197,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-22 21:00,2021,2,22,21:00,2.1,,-0.7,,82,,0.0,,24.0,,30.0,,16.1,,99.57,,,,,,
1198,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-22 22:00,2021,2,22,22:00,1.8,,-1.0,,82,,0.0,,23.0,,32.0,,16.1,,99.58,,,,,,
1199,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-22 23:00,2021,2,22,23:00,1.3,,-1.6,,81,,0.0,,23.0,,35.0,,12.9,,99.54,,,,,,
1200,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-23 00:00,2021,2,23,00:00,0.8,,-2.2,,80,,0.0,,22.0,,32.0,,14.5,,99.48,,,,,,
1201,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-23 01:00,2021,2,23,01:00,0.3,,-2.9,,79,,0.0,,24.0,,32.0,,16.1,,99.45,,,,,,
1202,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-23 02:00,2021,2,23,02:00,0.6,,-2.5,,80,,0.0,,24.0,,28.0,,16.1,,99.4,,,,,,
1203,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-23 03:00,2021,2,23,03:00,1.1,,-1.6,,82,,0.0,,24.0,,24.0,,16.1,,99.25,,,,,,
1204,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-23 04:00,2021,2,23,04:00,1.5,,-0.9,,84,,0.0,,22.0,,24.0,,14.5,,99.13,,,,,,
1205,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-23 05:00,2021,2,23,05:00,1.5,,-0.9,,84,,0.0,,22.0,,30.0,,16.1,,99.02,,,,,,
1206,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-23 06:00,2021,2,23,06:00,1.3,,-1.4,,82,,0.0,,20.0,,22.0,,16.1,,98.94,,,,,,
1207,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-23 07:00,2021,2,23,07:00,0.6,,-0.6,,92,,0.0,,22.0,,30.0,,4.0,,98.87,,,,,,Snow
1208,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-23 08:00,2021,2,23,08:00,0.8,,0.2,,96,,0.0,,23.0,,21.0,,4.8,,98.85,,,,,,"Rain,Fog"
1209,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-23 09:00,2021,2,23,09:00,1.3,,0.7,,96,,0.0,,23.0,,24.0,,14.5,,98.83,,,,,,
1210,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-23 10:00,2021,2,23,10:00,1.7,,0.7,,93,,0.0,,22.0,,24.0,,16.1,,98.83,,,,,,
1211,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-23 11:00,2021,2,23,11:00,2.5,,0.6,,87,,0.0,,24.0,,17.0,,16.1,,98.88,,,,,,Rain
1212,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-23 12:00,2021,2,23,12:00,3.4,,-0.4,,76,,0.0,,27.0,,24.0,,16.1,,98.99,,,,,,
1213,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-23 13:00,2021,2,23,13:00,3.6,,-0.4,,75,,0.0,,27.0,,22.0,,16.1,,99.06,,,,,,
1214,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-23 14:00,2021,2,23,14:00,4.3,,-0.1,,73,,0.0,,28.0,,22.0,,16.1,,99.17,,,,,,
1215,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-23 15:00,2021,2,23,15:00,4.1,,0.4,,77,,0.0,,27.0,,26.0,,16.1,,99.31,,,,,,
1216,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-23 16:00,2021,2,23,16:00,4.6,,0.4,,74,,0.0,,27.0,,21.0,,16.1,,99.44,,,,,,
1217,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-23 17:00,2021,2,23,17:00,4.7,,0.4,,74,,0.0,,27.0,,30.0,,16.1,,99.57,,,,,,
1218,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-23 18:00,2021,2,23,18:00,4.3,,0.1,,74,,0.0,,27.0,,21.0,,16.1,,99.65,,,,,,
1219,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-23 19:00,2021,2,23,19:00,3.5,,0.4,,80,,0.0,,26.0,,21.0,,16.1,,99.86,,,,,,
1220,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-23 20:00,2021,2,23,20:00,3.0,,0.4,,83,,0.0,,24.0,,18.0,,16.1,,99.98,,,,,,
1221,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-23 21:00,2021,2,23,21:00,2.2,,0.9,,91,,0.0,,25.0,,18.0,,16.1,,100.09,,,,,,
1222,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-23 22:00,2021,2,23,22:00,1.9,,0.4,,90,,0.0,,25.0,,15.0,,16.1,,100.2,,,,,,
1223,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-23 23:00,2021,2,23,23:00,1.2,,-0.1,,91,,0.0,,24.0,,11.0,,16.1,,100.26,,,,,,
1224,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-24 00:00,2021,2,24,00:00,1.1,,0.1,,93,,0.0,,26.0,,15.0,,16.1,,100.34,,,,,,
1225,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-24 01:00,2021,2,24,01:00,1.8,,-0.7,,84,,0.0,,24.0,,9.0,,16.1,,100.37,,,,,,
1226,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-24 02:00,2021,2,24,02:00,0.6,,-1.2,,88,,0.0,,28.0,,5.0,,16.1,,100.36,,,,,,
1227,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-24 03:00,2021,2,24,03:00,1.1,,-0.5,,89,,0.0,,,M,4.0,,16.1,,100.32,,,,,,
1228,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-24 04:00,2021,2,24,04:00,0.8,,-0.5,,91,,0.0,,25.0,,8.0,,16.1,,100.31,,,,,,
1229,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-24 05:00,2021,2,24,05:00,0.8,,-0.8,,89,,0.0,,30.0,,4.0,,16.1,,100.39,,,,,,
1230,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-24 06:00,2021,2,24,06:00,1.2,,-0.4,,89,,0.0,,15.0,,5.0,,16.1,,100.33,,,,,,
1231,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-24 07:00,2021,2,24,07:00,1.6,,0.3,,91,,0.0,,17.0,,11.0,,11.3,,100.25,,,,,,
1232,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-24 08:00,2021,2,24,08:00,1.6,,0.3,,91,,0.0,,,M,4.0,,9.7,,100.15,,,,,,Fog
1233,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-24 09:00,2021,2,24,09:00,2.3,,0.8,,90,,0.0,,9.0,,9.0,,9.7,,100.01,,,,,,Fog
1234,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-24 10:00,2021,2,24,10:00,3.2,,0.3,,81,,0.0,,11.0,,11.0,,16.1,,99.85,,,,,,
1235,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-24 11:00,2021,2,24,11:00,3.0,,0.2,,82,,0.0,,9.0,,15.0,,16.1,,99.67,,,,,,
1236,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-24 12:00,2021,2,24,12:00,4.4,,0.3,,75,,0.0,,10.0,,9.0,,16.1,,99.42,,,,,,
1237,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-24 13:00,2021,2,24,13:00,5.0,,1.1,,76,,0.0,,6.0,,17.0,,16.1,,99.25,,,,,,
1238,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-24 14:00,2021,2,24,14:00,6.3,,0.7,,67,,0.0,,13.0,,8.0,,16.1,,99.13,,,,,,Rain
1239,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-24 15:00,2021,2,24,15:00,6.4,,1.1,,69,,0.0,,24.0,,28.0,,16.1,,99.1,,,,,,
1240,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-24 16:00,2021,2,24,16:00,6.7,,1.4,,69,,0.0,,25.0,,22.0,,16.1,,99.16,,,,,,
1241,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-24 17:00,2021,2,24,17:00,6.8,,1.3,,68,,0.0,,25.0,,28.0,,16.1,,99.21,,,,,,
1242,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-24 18:00,2021,2,24,18:00,6.2,,1.3,,71,,0.0,,26.0,,39.0,,16.1,,99.37,,,,,,
1243,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-24 19:00,2021,2,24,19:00,5.1,,1.1,,75,,0.0,,26.0,,43.0,,16.1,,99.51,,,,,,
1244,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-24 20:00,2021,2,24,20:00,4.2,,0.0,,74,,0.0,,28.0,,32.0,,16.1,,99.73,,,,,,
1245,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-24 21:00,2021,2,24,21:00,3.3,,-2.3,,67,,0.0,,30.0,,35.0,,16.1,,99.98,,,,,,
1246,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-24 22:00,2021,2,24,22:00,2.1,,-2.6,,71,,0.0,,31.0,,34.0,,16.1,,100.24,,,,,,
1247,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-24 23:00,2021,2,24,23:00,1.7,,-2.8,,72,,0.0,,30.0,,18.0,,16.1,,100.45,,,,,,
1248,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-25 00:00,2021,2,25,00:00,1.1,,-3.8,,70,,0.0,,31.0,,21.0,,16.1,,100.57,,,,,,
1249,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-25 01:00,2021,2,25,01:00,1.0,,-4.7,,66,,0.0,,29.0,,24.0,,16.1,,100.71,,,,,,
1250,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-25 02:00,2021,2,25,02:00,0.2,,-4.6,,70,,0.0,,27.0,,17.0,,16.1,,100.85,,,,,,
1251,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-25 03:00,2021,2,25,03:00,0.3,,-4.7,,69,,0.0,,28.0,,17.0,,16.1,,100.92,,,,,,
1252,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-25 04:00,2021,2,25,04:00,-0.1,,-5.5,,67,,0.0,,30.0,,32.0,,16.1,,100.97,,,,-7.0,,
1253,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-25 05:00,2021,2,25,05:00,-1.0,,-6.8,,65,,0.0,,29.0,,18.0,,16.1,,101.08,,,,-6.0,,
1254,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-25 06:00,2021,2,25,06:00,-1.5,,-6.9,,67,,0.0,,27.0,,13.0,,16.1,,101.16,,,,-6.0,,
1255,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-25 07:00,2021,2,25,07:00,-1.9,,-8.7,,60,,0.0,,30.0,,22.0,,16.1,,101.23,,,,-8.0,,
1256,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-25 08:00,2021,2,25,08:00,-2.1,,-8.9,,60,,0.0,,30.0,,26.0,,16.1,,101.35,,,,-9.0,,
1257,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-25 09:00,2021,2,25,09:00,-1.9,,-8.9,,59,,0.0,,31.0,,21.0,,16.1,,101.42,,,,-8.0,,
1258,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-25 10:00,2021,2,25,10:00,-1.2,,-9.4,,54,,0.0,,26.0,,18.0,,16.1,,101.44,,,,-6.0,,
1259,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-25 11:00,2021,2,25,11:00,-0.8,,-10.7,,47,,0.0,,29.0,,26.0,,16.1,,101.49,,,,-7.0,,
1260,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-25 12:00,2021,2,25,12:00,0.1,,-11.3,,42,,0.0,,29.0,,17.0,,16.1,,101.52,,,,,,
1261,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-25 13:00,2021,2,25,13:00,1.4,,-9.2,,45,,0.0,,27.0,,15.0,,16.1,,101.49,,,,,,
1262,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-25 14:00,2021,2,25,14:00,1.9,,-10.4,,40,,0.0,,26.0,,24.0,,16.1,,101.46,,,,,,
1263,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-25 15:00,2021,2,25,15:00,2.0,,-10.8,,38,,0.0,,29.0,,22.0,,16.1,,101.45,,,,,,
1264,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-25 16:00,2021,2,25,16:00,1.7,,-9.6,,43,,0.0,,30.0,,17.0,,16.1,,101.45,,,,,,
1265,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-25 17:00,2021,2,25,17:00,1.3,,-8.3,,49,,0.0,,25.0,,17.0,,16.1,,101.46,,,,,,
1266,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-25 18:00,2021,2,25,18:00,0.1,,-7.0,,59,,0.0,,24.0,,17.0,,16.1,,101.48,,,,,,
1267,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-25 19:00,2021,2,25,19:00,0.3,,-7.1,,58,,0.0,,24.0,,17.0,,16.1,,101.5,,,,,,
1268,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-25 20:00,2021,2,25,20:00,0.2,,-6.6,,61,,0.0,,24.0,,21.0,,16.1,,101.52,,,,,,
1269,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-25 21:00,2021,2,25,21:00,0.3,,-5.9,,63,,0.0,,24.0,,21.0,,16.1,,101.52,,,,,,Rain
1270,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-25 22:00,2021,2,25,22:00,0.1,,-5.9,,64,,0.0,,25.0,,18.0,,16.1,,101.56,,,,,,
1271,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-25 23:00,2021,2,25,23:00,-0.1,,-4.6,,72,,0.0,,25.0,,21.0,,16.1,,101.58,,,,-6.0,,
1272,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-26 00:00,2021,2,26,00:00,-0.2,,-4.5,,73,,0.0,,27.0,,18.0,,16.1,,101.59,,,,-5.0,,
1273,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-26 01:00,2021,2,26,01:00,-0.4,,-4.8,,72,,0.0,,29.0,,22.0,,16.1,,101.65,,,,-6.0,,
1274,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-26 02:00,2021,2,26,02:00,-0.8,,-6.2,,67,,0.0,,29.0,,18.0,,16.1,,101.7,,,,-6.0,,
1275,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-26 03:00,2021,2,26,03:00,-1.5,,-7.7,,63,,0.0,,30.0,,13.0,,16.1,,101.75,,,,-6.0,,
1276,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-26 04:00,2021,2,26,04:00,-2.0,,-8.4,,62,,0.0,,31.0,,9.0,,16.1,,101.85,,,,-5.0,,
1277,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-26 05:00,2021,2,26,05:00,-2.7,,-8.2,,66,,0.0,,27.0,,9.0,,16.1,,101.92,,,,-6.0,,
1278,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-26 06:00,2021,2,26,06:00,-3.2,,-7.4,,73,,0.0,,27.0,,11.0,,16.1,,101.98,,,,-7.0,,
1279,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-26 07:00,2021,2,26,07:00,-3.1,,-7.1,,74,,0.0,,28.0,,9.0,,16.1,,102.07,,,,-7.0,,
1280,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-26 08:00,2021,2,26,08:00,-2.0,,-6.8,,70,,0.0,,26.0,,5.0,,16.1,,102.06,,,,-4.0,,
1281,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-26 09:00,2021,2,26,09:00,-1.4,,-6.3,,70,,0.0,,20.0,,5.0,,16.1,,102.02,,,,-3.0,,
1282,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-26 10:00,2021,2,26,10:00,0.1,,-4.2,,73,,0.0,,19.0,,13.0,,16.1,,101.99,,,,,,
1283,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-26 11:00,2021,2,26,11:00,0.8,,-4.9,,66,,0.0,,18.0,,13.0,,16.1,,101.94,,,,,,
1284,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-26 12:00,2021,2,26,12:00,1.6,,-4.3,,65,,0.0,,21.0,,17.0,,16.1,,102.07,,,,,,
1285,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-26 13:00,2021,2,26,13:00,1.6,,-5.5,,59,,0.0,,21.0,,15.0,,16.1,,102.05,,,,,,
1286,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-26 14:00,2021,2,26,14:00,1.7,,-5.7,,58,,0.0,,19.0,,8.0,,16.1,,101.99,,,,,,
1287,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-26 15:00,2021,2,26,15:00,1.9,,-4.5,,63,,0.0,,17.0,,9.0,,16.1,,101.94,,,,,,
1288,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-26 16:00,2021,2,26,16:00,2.1,,-4.7,,61,,0.0,,13.0,,11.0,,16.1,,101.74,,,,,,
1289,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-26 17:00,2021,2,26,17:00,1.7,,-4.2,,65,,0.0,,9.0,,18.0,,16.1,,101.6,,,,,,
1290,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-26 18:00,2021,2,26,18:00,1.1,,-3.4,,72,,0.0,,9.0,,15.0,,16.1,,101.59,,,,,,
1291,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-26 19:00,2021,2,26,19:00,0.8,,-2.3,,80,,0.0,,7.0,,15.0,,16.1,,101.55,,,,,,
1292,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-26 20:00,2021,2,26,20:00,1.4,,-2.6,,75,,0.0,,9.0,,17.0,,16.1,,101.43,,,,,,
1293,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-26 21:00,2021,2,26,21:00,1.3,,-2.9,,74,,0.0,,9.0,,13.0,,16.1,,101.36,,,,,,
1294,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-26 22:00,2021,2,26,22:00,1.4,,-3.4,,71,,0.0,,10.0,,17.0,,16.1,,101.24,,,,,,
1295,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-26 23:00,2021,2,26,23:00,1.2,,-2.8,,75,,0.0,,9.0,,15.0,,16.1,,101.12,,,,,,
1296,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-27 00:00,2021,2,27,00:00,1.3,,-2.3,,77,,0.0,,9.0,,13.0,,16.1,,101.02,,,,,,
1297,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-27 01:00,2021,2,27,01:00,1.7,,-2.4,,74,,0.0,,10.0,,15.0,,16.1,,100.94,,,,,,
1298,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-27 02:00,2021,2,27,02:00,1.9,,-1.9,,76,,0.0,,9.0,,11.0,,16.1,,100.87,,,,,,
1299,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-27 03:00,2021,2,27,03:00,1.9,,-1.7,,77,,0.0,,9.0,,13.0,,16.1,,100.71,,,,,,
1300,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-27 04:00,2021,2,27,04:00,2.2,,-1.8,,75,,0.0,,8.0,,15.0,,16.1,,100.57,,,,,,
1301,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-27 05:00,2021,2,27,05:00,2.3,,-0.9,,80,,0.0,,8.0,,18.0,,16.1,,100.4,,,,,,Rain
1302,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-27 06:00,2021,2,27,06:00,2.0,,-0.5,,83,,0.0,,7.0,,17.0,,16.1,,100.29,,,,,,Rain
1303,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-27 07:00,2021,2,27,07:00,2.3,,0.7,,89,,1.2,,8.0,,15.0,,4.8,,100.19,,,,,,Fog
1304,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-27 08:00,2021,2,27,08:00,2.0,,1.3,,95,,3.2,,9.0,,8.0,,8.1,,100.22,,,,,,Fog
1305,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-27 09:00,2021,2,27,09:00,3.2,,2.8,,97,,1.5,,17.0,,8.0,,9.7,,100.2,,,,,,"Rain,Fog"
1306,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-27 10:00,2021,2,27,10:00,2.9,,2.5,,97,,0.2,,23.0,,13.0,,16.1,,100.2,,,,,,
1307,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-27 11:00,2021,2,27,11:00,4.5,,3.3,,92,,0.0,,23.0,,32.0,,16.1,,100.26,,,,,,
1308,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-27 12:00,2021,2,27,12:00,5.9,,2.9,,81,,0.0,,25.0,,32.0,,16.1,,100.39,,,,,,
1309,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-27 13:00,2021,2,27,13:00,5.6,,1.1,,73,,0.0,,27.0,,24.0,,16.1,,100.51,,,,,,
1310,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-27 14:00,2021,2,27,14:00,5.8,,0.6,,69,,0.0,,27.0,,30.0,,16.1,,100.59,,,,,,
1311,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-27 15:00,2021,2,27,15:00,5.4,,0.7,,72,,0.0,,24.0,,22.0,,16.1,,100.74,,,,,,
1312,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-27 16:00,2021,2,27,16:00,5.5,,0.6,,70,,0.0,,24.0,,26.0,,16.1,,100.9,,,,,,
1313,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-27 17:00,2021,2,27,17:00,5.2,,-0.2,,68,,0.0,,27.0,,21.0,,16.1,,101.02,,,,,,
1314,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-27 18:00,2021,2,27,18:00,3.8,,-0.2,,75,,0.0,,26.0,,24.0,,16.1,,101.17,,,,,,
1315,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-27 19:00,2021,2,27,19:00,3.6,,-0.5,,74,,0.0,,28.0,,17.0,,16.1,,101.32,,,,,,
1316,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-27 20:00,2021,2,27,20:00,2.3,,0.2,,86,,0.0,,24.0,,9.0,,16.1,,101.34,,,,,,
1317,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-27 21:00,2021,2,27,21:00,1.1,,0.1,,93,,0.0,,20.0,,5.0,,14.5,,101.38,,,,,,
1318,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-27 22:00,2021,2,27,22:00,1.6,,0.7,,94,,0.0,,21.0,,17.0,,9.7,,101.45,,,,,,Fog
1319,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-27 23:00,2021,2,27,23:00,1.2,,0.5,,95,,0.0,,23.0,,5.0,,8.1,,101.46,,,,,,Fog
1320,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-28 00:00,2021,2,28,00:00,1.0,,0.3,,95,,0.0,,20.0,,8.0,,6.4,,101.36,,,,,,Fog
1321,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-28 01:00,2021,2,28,01:00,-0.3,,-0.7,,97,,0.0,,,,0.0,,2.4,,101.38,,,,,,Fog
1322,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-28 02:00,2021,2,28,02:00,-0.3,,-0.5,,99,,0.0,,7.0,,4.0,,2.0,,101.42,,,,-2.0,,Fog
1323,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-28 03:00,2021,2,28,03:00,0.7,,0.6,,99,,0.0,,6.0,,8.0,,2.0,,101.39,,,,,,Fog
1324,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-28 04:00,2021,2,28,04:00,0.6,,0.5,,99,,0.0,,9.0,,5.0,,2.0,,101.41,,,,,,Fog
1325,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-28 05:00,2021,2,28,05:00,0.8,,0.7,,99,,0.0,,6.0,,9.0,,2.4,,101.35,,,,,,Fog
1326,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-28 06:00,2021,2,28,06:00,1.3,,1.2,,99,,0.0,,6.0,,15.0,,4.0,,101.32,,,,,,Fog
1327,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-28 07:00,2021,2,28,07:00,1.5,,1.2,,98,,0.0,,7.0,,15.0,,4.8,,101.24,,,,,,Fog
1328,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-28 08:00,2021,2,28,08:00,1.8,,1.5,,98,,0.0,,6.0,,18.0,,4.0,,101.22,,,,,,Fog
1329,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-28 09:00,2021,2,28,09:00,2.3,,2.0,,98,,0.0,,5.0,,32.0,,4.8,,101.06,,,,,,Fog
1330,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-28 10:00,2021,2,28,10:00,2.9,,2.3,,96,,0.0,,6.0,,35.0,,4.8,,100.91,,,,,,Fog
1331,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-28 11:00,2021,2,28,11:00,3.2,,1.6,,89,,0.0,,7.0,,34.0,,16.1,,100.72,,,,,,
1332,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-28 12:00,2021,2,28,12:00,3.3,,1.7,,89,,0.0,,6.0,,34.0,,16.1,,100.61,,,,,,
1333,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-28 13:00,2021,2,28,13:00,3.1,,1.6,,90,,0.2,,7.0,,26.0,,9.7,,100.43,,,,,,"Rain,Fog"
1334,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-28 14:00,2021,2,28,14:00,3.0,,2.1,,94,,0.5,,6.0,,24.0,,9.7,,100.19,,,,,,"Rain,Fog"
1335,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-28 15:00,2021,2,28,15:00,3.3,,2.1,,92,,0.0,,7.0,,22.0,,16.1,,100.15,,,,,,
1336,-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-02-28 16:00,2021,2,28,16:00,3.5,,2.3,,92,,0.0,,6.0,,26.0,,16.1,,100.08,,,,,,
